,game_name,url
4239,Magic: The Gathering Online,https://en.wikipedia.org/wiki/Magic:_The_Gathering_Online
4240,Magical Drop,https://en.wikipedia.org/wiki/Magical_Drop
4241,Magical Drop II,https://en.wikipedia.org/wiki/Magical_Drop
4242,Magical Drop Pocket,https://en.wikipedia.org/wiki/Magical_Drop
4243,Pandemonium,https://en.wikipedia.org/wiki/Pandemonium
4244,Magical Starsign,https://en.wikipedia.org/wiki/Magical_Starsign
4245,Magical Tetris Challenge,https://en.wikipedia.org/wiki/Magical_Tetris_Challenge
4246,Magician Lord,https://en.wikipedia.org/wiki/Magician_Lord
4247,Magician's Quest: Mysterious Times,https://en.wikipedia.org/wiki/Magician%27s_Quest:_Mysterious_Times
4248,Magicka,https://en.wikipedia.org/wiki/Magicka
4249,Magicka 2,https://en.wikipedia.org/wiki/Magicka_2
4250,Magicka: Wizard Wars,NA
4251,Magna Carta: Tears of Blood,https://en.wikipedia.org/wiki/Magna_Carta:_Crimson_Stigmata
4252,Magnacarta 2,NA
4253,Magnetic: Cage Closed,NA
4254,Magnetica Twist,https://en.wikipedia.org/wiki/Magnetica
4255,Magnetis,https://en.wikipedia.org/wiki/Magnetis
4256,Magrunner: Dark Pulse,https://en.wikipedia.org/wiki/Magrunner:_Dark_Pulse
4257,Majestic,https://en.wikipedia.org/wiki/Majestic
4258,Majesty 2: The Fantasy Kingdom Sim,https://en.wikipedia.org/wiki/Majesty_2:_The_Fantasy_Kingdom_Sim
4259,Majesty: The Fantasy Kingdom,NA
4260,Majesty: The Northern Expansion,https://en.wikipedia.org/wiki/Majesty:_The_Fantasy_Kingdom_Sim
4261,Majin and the Forsaken Kingdom,https://en.wikipedia.org/wiki/Majin_and_the_Forsaken_Kingdom
4262,Makai Kingdom: Chronicles of the Sacred Tome,https://en.wikipedia.org/wiki/Makai_Kingdom:_Chronicles_of_the_Sacred_Tome
4263,Malibu Bikini Volleyball,https://en.wikipedia.org/wiki/Malibu_Bikini_Volleyball
4264,Malice,https://en.wikipedia.org/wiki/Malice
4265,Malicious,https://en.wikipedia.org/wiki/Malicious
4266,Man of Steel,https://en.wikipedia.org/wiki/Man_of_Steel
4267,Man of War II: Chains of Command,NA
4268,Mana Khemia 2: Fall of Alchemy Portable,NA
4269,Manchester United Club Football 2005,NA
4270,Manhunt,https://en.wikipedia.org/wiki/Manhunt
4271,Manhunt 2,https://en.wikipedia.org/wiki/Manhunt_2
4272,Motocross Maniacs Advance,NA
4273,Manic Monkey Mayhem,NA
4274,Mappy,https://en.wikipedia.org/wiki/Mappy
4275,Marble Madness,https://en.wikipedia.org/wiki/Marble_Madness
4276,Marble Saga: Kororinpa,https://en.wikipedia.org/wiki/Marble_Saga:_Kororinpa
4277,March of the Penguins,https://en.wikipedia.org/wiki/March_of_the_Penguins
4278,Mario & Luigi: Bowser's Inside Story,https://en.wikipedia.org/wiki/Mario_%26_Luigi:_Bowser%27s_Inside_Story
4279,Mario & Luigi: Dream Team,https://en.wikipedia.org/wiki/Mario_%26_Luigi:_Dream_Team
4280,Mario & Luigi: Paper Jam,https://en.wikipedia.org/wiki/Mario_%26_Luigi:_Paper_Jam
4281,Mario & Luigi: Partners in Time,https://en.wikipedia.org/wiki/Mario_%26_Luigi:_Partners_in_Time
4282,Mario & Luigi: Superstar Saga,https://en.wikipedia.org/wiki/Mario_%26_Luigi:_Superstar_Saga
4283,Mario & Sonic at the London 2012 Olympic Games,https://en.wikipedia.org/wiki/Mario_%26_Sonic_at_the_London_2012_Olympic_Games
4284,Mario & Sonic at the Olympic Games,https://en.wikipedia.org/wiki/Mario_%26_Sonic_at_the_Olympic_Games
4285,Mario & Sonic at the Olympic Winter Games,https://en.wikipedia.org/wiki/Mario_%26_Sonic_at_the_Olympic_Winter_Games
4286,Mario & Sonic at the Sochi 2014 Olympic Winter Games,https://en.wikipedia.org/wiki/Mario_%26_Sonic_at_the_Sochi_2014_Olympic_Winter_Games
4287,Yoshi,https://en.wikipedia.org/wiki/Yoshi
4288,Mario + Rabbids Kingdom Battle,https://en.wikipedia.org/wiki/Mario_%2B_Rabbids_Kingdom_Battle
4289,Mario + Rabbids Kingdom Battle: Donkey Kong Adventure,NA
4290,Mario Artist: Paint Studio,https://en.wikipedia.org/wiki/Mario_Artist
4291,Mario Artist: Talent Studio,https://en.wikipedia.org/wiki/Mario_Artist
4292,Mario Bros.,https://en.wikipedia.org/wiki/Mario_Bros.
4293,Mario Golf,https://en.wikipedia.org/wiki/List_of_Mario_sports_games
4294,Mario Golf World Tour,https://en.wikipedia.org/wiki/Mario_Golf:_World_Tour
4295,Mario Golf [Game Boy Color],NA
4296,Mario Golf: Advance Tour,https://en.wikipedia.org/wiki/Mario_Golf:_Advance_Tour
4297,Mario Hoops 3-on-3,https://en.wikipedia.org/wiki/Mario_Hoops_3-on-3
4298,Mario Kart 64,https://en.wikipedia.org/wiki/Mario_Kart_64
4299,Mario Kart 7,https://en.wikipedia.org/wiki/Mario_Kart_7
4300,Mario Kart 8,https://en.wikipedia.org/wiki/Mario_Kart_8
4301,Mario Kart 8 Deluxe,https://en.wikipedia.org/wiki/Mario_Kart_8
4302,Mario Kart DS,https://en.wikipedia.org/wiki/Mario_Kart_DS
4303,Mario Kart Super Circuit,https://en.wikipedia.org/wiki/Mario_Kart:_Super_Circuit
4304,Mario Kart Tour,https://en.wikipedia.org/wiki/Mario_Kart_Tour
4305,Mario Kart Wii,https://en.wikipedia.org/wiki/Mario_Kart_Wii
4306,Mario Kart: Double Dash!!,https://en.wikipedia.org/wiki/Mario_Kart:_Double_Dash
4307,Mario Party,https://en.wikipedia.org/wiki/Mario_Party
4308,Mario Party 10,https://en.wikipedia.org/wiki/Mario_Party_10
4309,Mario Party 2,https://en.wikipedia.org/wiki/Mario_Party_2
4310,Mario Party 3,https://en.wikipedia.org/wiki/Mario_Party_3
4311,Mario Party 6,https://en.wikipedia.org/wiki/Mario_Party_6
4312,Mario Party 8,https://en.wikipedia.org/wiki/Mario_Party_8
4313,Mario Party 9,https://en.wikipedia.org/wiki/Mario_Party_9
4314,Mario Party Advance,https://en.wikipedia.org/wiki/Mario_Party_Advance
4315,Mario Party DS,https://en.wikipedia.org/wiki/Mario_Party_DS
4316,Mario Party: Island Tour,https://en.wikipedia.org/wiki/Mario_Party:_Island_Tour
4317,Mario Party: Star Rush,https://en.wikipedia.org/wiki/Mario_Party:_Star_Rush
4318,Mario Pinball Land,https://en.wikipedia.org/wiki/Mario_Pinball_Land
4319,Mario Power Tennis,https://en.wikipedia.org/wiki/Mario_Power_Tennis
4320,Super Mario Strikers,https://en.wikipedia.org/wiki/Super_Mario_Strikers
4321,Mario Sports Mix,https://en.wikipedia.org/wiki/Mario_Sports_Mix
4322,Mario Strikers Charged,https://en.wikipedia.org/wiki/Mario_Strikers_Charged
4323,Mario Super Sluggers,https://en.wikipedia.org/wiki/Mario_Super_Sluggers
4324,Mario Tennis,https://en.wikipedia.org/wiki/Mario_Tennis
4325,Mario Tennis Open,https://en.wikipedia.org/wiki/Mario_Tennis_Open
4326,Mario Tennis Power Tour,NA
4327,Mario Tennis [GBC],NA
4328,Mario Tennis: Ultra Smash,https://en.wikipedia.org/wiki/Mario_Tennis:_Ultra_Smash
4329,Mario and Donkey Kong: Minis on the Move,https://en.wikipedia.org/wiki/Mario_and_Donkey_Kong:_Minis_on_the_Move
4330,Mario vs. Donkey Kong,https://en.wikipedia.org/wiki/Mario_vs._Donkey_Kong
4331,Mario vs. Donkey Kong 2: March of the Minis,https://en.wikipedia.org/wiki/Mario_vs._Donkey_Kong_2:_March_of_the_Minis
4332,Mario vs. Donkey Kong Mini-Land Mayhem,NA
4333,Mario vs. Donkey Kong: Minis March Again!,https://en.wikipedia.org/wiki/Mario_vs._Donkey_Kong:_Minis_March_Again!
4334,Mario vs. Donkey Kong: Tipping Stars,https://en.wikipedia.org/wiki/Mario_vs._Donkey_Kong:_Tipping_Stars
4335,Mario's Picross,https://en.wikipedia.org/wiki/Mario%27s_Picross
4336,Mark of the Ninja,https://en.wikipedia.org/wiki/Mark_of_the_Ninja
4337,Mars: War Logs,https://en.wikipedia.org/wiki/Mars:_War_Logs
4338,Martian Gothic: Unification,https://en.wikipedia.org/wiki/Martian_Gothic:_Unification
4339,Crime Stories,https://en.wikipedia.org/wiki/Crime_Stories
4340,Marvel Heroes,https://en.wikipedia.org/wiki/Marvel_Heroes
4341,Marvel Pinball,https://en.wikipedia.org/wiki/Marvel_Pinball
4342,Marvel Powers United VR,NA
4343,Marvel Puzzle Quest: Dark Reign,https://en.wikipedia.org/wiki/Marvel_Puzzle_Quest
4344,Marvel Super Hero Squad,https://en.wikipedia.org/wiki/Marvel_Super_Hero_Squad
4345,Marvel Super Heroes,https://en.wikipedia.org/wiki/Marvel_Super_Heroes
4346,Marvel Super Heroes vs. Street Fighter,https://en.wikipedia.org/wiki/Marvel_Super_Heroes_vs._Street_Fighter
4347,Marvel Trading Card Game,https://en.wikipedia.org/wiki/Marvel_Trading_Card_Game
4348,Marvel Ultimate Alliance 3: The Black Order,https://en.wikipedia.org/wiki/Marvel_Ultimate_Alliance_3:_The_Black_Order
4349,Marvel Vs. Capcom 3: Fate of Two Worlds,NA
4350,Marvel vs Capcom Infinite,https://en.wikipedia.org/wiki/Marvel_vs._Capcom:_Infinite
4351,Marvel vs. Capcom 2: New Age of Heroes,https://en.wikipedia.org/wiki/Marvel_vs._Capcom_2:_New_Age_of_Heroes
4352,Marvel vs. Capcom Origins,https://en.wikipedia.org/wiki/Marvel_vs._Capcom_Origins
4353,Marvel vs. Capcom: Clash of Super Heroes,https://en.wikipedia.org/wiki/Marvel_vs._Capcom:_Clash_of_Super_Heroes
4354,Marvel's Guardians of the Galaxy -- Episode 1: Tangled Up in Blue,NA
4355,Marvel's Guardians of the Galaxy -- Episode 2: Under Pressure,NA
4356,Marvel's Guardians of the Galaxy -- Episode 3: More than a Feeling,NA
4357,Marvel's Guardians of the Galaxy -- Episode 4: Who Needs You,NA
4358,Marvel's Guardians of the Galaxy -- Episode 5: Don't Stop Believin',NA
4359,Marvel's Spider-Man: Silver Lining,NA
4360,Marvel's Spider-Man: The Heist,NA
4361,Marvel's Spider-Man: Turf Wars,NA
4362,Marvel's The Avengers: Battle For Earth,NA
4363,Marvel: Ultimate Alliance,https://en.wikipedia.org/wiki/Marvel:_Ultimate_Alliance
4364,Marvel: Ultimate Alliance 2,https://en.wikipedia.org/wiki/Marvel:_Ultimate_Alliance_2
4365,Mary-Kate & Ashley: Get a Clue!,NA
4366,Mary-Kate and Ashley Pocket Planner,NA
4367,Mary-Kate and Ashley's Magical Mystery Mall,https://en.wikipedia.org/wiki/List_of_Mary-Kate_and_Ashley_video_games
4368,Mary-Kate and Ashley: Winner's Circle,NA
4369,Drive to Survive,NA
4370,Mass Destruction,https://en.wikipedia.org/wiki/Mass_destruction
4371,Mass Effect,https://en.wikipedia.org/wiki/Mass_Effect
4372,Mass Effect 2,https://en.wikipedia.org/wiki/Mass_Effect_2
4373,Mass Effect 2: Arrival,https://en.wikipedia.org/wiki/Mass_Effect_2:_Arrival
4374,Mass Effect 2: Kasumi's Stolen Memory,NA
4375,Mass Effect 2: Lair of the Shadow Broker,https://en.wikipedia.org/wiki/Mass_Effect_2:_Lair_of_the_Shadow_Broker
4376,Mass Effect 3,https://en.wikipedia.org/wiki/Mass_Effect_3
4377,Mass Effect 3: Leviathan,https://en.wikipedia.org/wiki/Mass_Effect_3_downloadable_content
4378,Mass Effect Infiltrator,https://en.wikipedia.org/wiki/Mass_Effect_Infiltrator
4379,Mass Effect: Andromeda,https://en.wikipedia.org/wiki/Mass_Effect:_Andromeda
4380,Massive Assault,https://en.wikipedia.org/wiki/Massive_Assault
4381,Massive Chalice,https://en.wikipedia.org/wiki/Massive_Chalice
4382,Master Reboot,NA
4383,Master of Illusion,https://en.wikipedia.org/wiki/Master_of_Illusion
4384,Master of Monsters: Disciples of Gaia,https://en.wikipedia.org/wiki/Master_of_Monsters
4385,Master of Orion,https://en.wikipedia.org/wiki/Master_of_Orion
4386,Master of Orion III,https://en.wikipedia.org/wiki/Master_of_Orion_III
4387,Mat Hoffman's Pro BMX,https://en.wikipedia.org/wiki/Mat_Hoffman%27s_Pro_BMX
4388,Mat Hoffman's Pro BMX 2,https://en.wikipedia.org/wiki/Mat_Hoffman%27s_Pro_BMX_2
4389,Matchstick,https://en.wikipedia.org/wiki/Match
4390,Math Play,NA
4391,Matt Hazard: Blood Bath and Beyond,https://en.wikipedia.org/wiki/Matt_Hazard:_Blood_Bath_and_Beyond
4392,Matterfall,https://en.wikipedia.org/wiki/Matterfall
4393,Max & the Magic Marker,https://en.wikipedia.org/wiki/Max_%26_the_Magic_Marker
4394,Max Payne,https://en.wikipedia.org/wiki/Max_Payne
4395,Max Payne 3,https://en.wikipedia.org/wiki/Max_Payne_3
4396,Max Steel: Covert Missions,https://en.wikipedia.org/wiki/Max_Steel:_Covert_Missions
4397,Max: The Curse of Brotherhood,https://en.wikipedia.org/wiki/Max:_The_Curse_of_Brotherhood
4398,Maximo vs. Army of Zin,https://en.wikipedia.org/wiki/Maximo_vs._Army_of_Zin
4399,Maximo: Ghosts to Glory,https://en.wikipedia.org/wiki/Maximo:_Ghosts_to_Glory
4400,Maximum Force,https://en.wikipedia.org/wiki/Maximum_Force
4401,Maximum Pool,https://en.wikipedia.org/wiki/Cool_Pool
4402,The Bee Game,https://en.wikipedia.org/wiki/Maya_the_Bee
4403,Maya the Bee & Her Friends,NA
4404,Mayday: Conflict Earth,NA
4405,McFarlane's Evil Prophecy,https://en.wikipedia.org/wiki/McFarlane%27s_Evil_Prophecy
4406,Me and My Katamari,https://en.wikipedia.org/wiki/Me_%26_My_Katamari
4407,MechAssault,https://en.wikipedia.org/wiki/MechAssault
4408,MechAssault: Phantom War,https://en.wikipedia.org/wiki/MechAssault:_Phantom_War
4409,MechCommander,https://en.wikipedia.org/wiki/MechCommander
4410,MechCommander 2,https://en.wikipedia.org/wiki/MechCommander_2
4411,MechWarrior 2,https://en.wikipedia.org/wiki/MechWarrior_2:_31st_Century_Combat
4412,MechWarrior 3,https://en.wikipedia.org/wiki/MechWarrior_3
4413,MechWarrior 3: Pirate's Moon,https://en.wikipedia.org/wiki/MechWarrior_3
4414,MechWarrior 4: Black Knight,https://en.wikipedia.org/wiki/MechWarrior_4:_Vengeance
4415,MechWarrior 4: Vengeance,https://en.wikipedia.org/wiki/MechWarrior_4:_Vengeance
4416,MechWarrior Online,https://en.wikipedia.org/wiki/MechWarrior_Online
4417,Mechanic Master,NA
4418,Medal of Honor,https://en.wikipedia.org/wiki/Medal_of_Honor
4419,Medal of Honor Heroes 2,https://en.wikipedia.org/wiki/Medal_of_Honor:_Heroes_2
4420,Medal of Honor Vanguard,https://en.wikipedia.org/wiki/Medal_of_Honor:_Vanguard
4421,Medal of Honor Warfighter,https://en.wikipedia.org/wiki/Medal_of_Honor:_Warfighter
4422,Medal of Honor [1999],NA
4423,Medal of Honor: Airborne,https://en.wikipedia.org/wiki/Medal_of_Honor:_Airborne
4424,Medal of Honor: Allied Assault,https://en.wikipedia.org/wiki/Medal_of_Honor:_Allied_Assault
4425,Medal of Honor: Frontline,https://en.wikipedia.org/wiki/Medal_of_Honor:_Frontline
4426,Medal of Honor Heroes,https://en.wikipedia.org/wiki/Medal_of_Honor:_Heroes
4427,Medal of Honor: Pacific Assault,https://en.wikipedia.org/wiki/Medal_of_Honor:_Pacific_Assault
4428,MediEvil Resurrection,https://en.wikipedia.org/wiki/MediEvil:_Resurrection
4429,MediEvil [1998],NA
4430,Medieval II: Total War,https://en.wikipedia.org/wiki/Medieval_II:_Total_War
4431,Medieval II: Total War Kingdoms,https://en.wikipedia.org/wiki/Medieval_II:_Total_War:_Kingdoms
4432,Medieval Moves: Deadmund's Quest,https://en.wikipedia.org/wiki/Medieval_Moves:_Deadmund%27s_Quest
4433,Medieval: Total War,https://en.wikipedia.org/wiki/Medieval:_Total_War
4434,Medievil II,https://en.wikipedia.org/wiki/MediEvil_2
4435,Meet The Robinsons,https://en.wikipedia.org/wiki/Meet_the_Robinsons
4436,Mega Man,https://en.wikipedia.org/wiki/Mega_Man
4437,Mega Man & Bass,https://en.wikipedia.org/wiki/Mega_Man_%26_Bass
4438,Mega Man 10,https://en.wikipedia.org/wiki/Mega_Man_10
4439,Mega Man 11,https://en.wikipedia.org/wiki/Mega_Man_11
4440,Mega Man 2,https://en.wikipedia.org/wiki/Mega_Man_2
4441,Mega Man 3,https://en.wikipedia.org/wiki/Mega_Man_3
4442,Mega Man 4,https://en.wikipedia.org/wiki/Mega_Man_4
4443,Mega Man 5,https://en.wikipedia.org/wiki/Mega_Man_5
4444,Mega Man 7,https://en.wikipedia.org/wiki/Mega_Man_7
4445,Mega Man 8,https://en.wikipedia.org/wiki/Mega_Man_8
4446,Mega Man 9,https://en.wikipedia.org/wiki/Mega_Man_9
4447,Mega Man Battle & Fighters,NA
4448,Mega Man Battle Chip Challenge,https://en.wikipedia.org/wiki/Mega_Man_Battle_Chip_Challenge
4449,Mega Man Battle Network,https://en.wikipedia.org/wiki/Mega_Man_Battle_Network
4450,Mega Man Battle Network 2,https://en.wikipedia.org/wiki/Mega_Man_Battle_Network_2
4451,Mega Man Battle Network 3 Blue Version,NA
4452,Mega Man Battle Network 3 White Version,NA
4453,Mega Man Battle Network 4: Blue Moon,NA
4454,Mega Man Battle Network 4: Red Sun,NA
4455,Mega Man Battle Network 5: Team Colonel,NA
4456,Mega Man Battle Network 5: Team Protoman,NA
4457,Mega Man Battle Network 6: Cybeast Falzar,NA
4458,Mega Man Battle Network 6: Cybeast Gregar,NA
4459,Mega Man Legacy Collection,https://en.wikipedia.org/wiki/List_of_Mega_Man_video_games
4460,Mega Man Legacy Collection 2,https://en.wikipedia.org/wiki/List_of_Mega_Man_video_games
4461,Mega Man 64,https://en.wikipedia.org/wiki/Mega_Man_Legends_(video_game)
4462,Mega Man Legends 2,https://en.wikipedia.org/wiki/Mega_Man_Legends_2
4463,Mega Man Maverick Hunter X,https://en.wikipedia.org/wiki/Mega_Man_X_(video_game)
4464,Mega Man Powered Up,https://en.wikipedia.org/wiki/Mega_Man_Powered_Up
4465,Mega Man Star Force 2: Zerker X Ninja,NA
4466,Mega Man Star Force 2: Zerker X Saurian,NA
4467,Mega Man Star Force 3: Red Joker,https://en.wikipedia.org/wiki/Mega_Man_Star_Force_3
4468,Mega Man Star Force: Dragon,https://en.wikipedia.org/wiki/Mega_Man_Star_Force
4469,Mega Man Star Force: Leo,https://en.wikipedia.org/wiki/Mega_Man_Star_Force
4470,Mega Man Star Force: Pegasus,https://en.wikipedia.org/wiki/Mega_Man_Star_Force
4471,Mega Man X,https://en.wikipedia.org/wiki/Mega_Man_X
4472,Mega Man X Legacy Collection 1,NA
4473,Mega Man X Legacy Collection 1 & 2,NA
4474,Mega Man X Legacy Collection 2,https://en.wikipedia.org/wiki/List_of_Mega_Man_video_games
4475,Mega Man X4,https://en.wikipedia.org/wiki/Mega_Man_X4
4476,Mega Man X5,https://en.wikipedia.org/wiki/Mega_Man_X5
4477,Mega Man X6,https://en.wikipedia.org/wiki/Mega_Man_X6
4478,Mega Man X8,https://en.wikipedia.org/wiki/Mega_Man_X8
4479,Mega Man Xtreme,https://en.wikipedia.org/wiki/Mega_Man_Xtreme
4480,Mega Man ZX,https://en.wikipedia.org/wiki/Mega_Man_ZX
4481,Mega Man ZX Advent,https://en.wikipedia.org/wiki/Mega_Man_ZX_Advent
4482,Mega Man Zero,https://en.wikipedia.org/wiki/Mega_Man_Zero
4483,Mega Man Zero 2,https://en.wikipedia.org/wiki/Mega_Man_Zero_2
4484,Mega Man Zero 3,https://en.wikipedia.org/wiki/Mega_Man_Zero_3
4485,Mega Man Zero 4,https://en.wikipedia.org/wiki/Mega_Man_Zero_4
4486,Mega Man Zero Collection,https://en.wikipedia.org/wiki/Mega_Man_Zero_Collection
4487,Mega Man: Dr. Wily's Revenge,https://en.wikipedia.org/wiki/Mega_Man:_Dr._Wily%27s_Revenge
4488,Men In Black: The Series,https://en.wikipedia.org/wiki/Men_in_Black:_The_Series
4489,Men In Black: The Series 2,NA
4490,Men Of War: Vietnam,NA
4491,Men of War,https://en.wikipedia.org/wiki/Men_of_War
4492,Mercenaries,https://en.wikipedia.org/wiki/Mercenary
4493,Mercenaries 2: World in Flames,https://en.wikipedia.org/wiki/Mercenaries_2:_World_in_Flames
4494,Mercenary Kings,https://en.wikipedia.org/wiki/Mercenary_Kings
4495,Merchant Prince II,https://en.wikipedia.org/wiki/Merchant_Prince_II
4496,Mercury Hg,https://en.wikipedia.org/wiki/Mercury_Hg
4497,Mercury Meltdown,https://en.wikipedia.org/wiki/Mercury_Meltdown
4498,Messiah,https://en.wikipedia.org/wiki/Messiah
4499,Metal Dungeon,https://en.wikipedia.org/wiki/Metal_Dungeon
4500,Metal Fatigue,https://en.wikipedia.org/wiki/Metal_Fatigue
4501,Metal Gear Acid 2,https://en.wikipedia.org/wiki/Metal_Gear_Acid_2
4502,Metal Gear Rising: Revengeance,https://en.wikipedia.org/wiki/Metal_Gear_Rising:_Revengeance
4503,Metal Gear Solid,https://en.wikipedia.org/wiki/Metal_Gear_Solid
4504,Metal Gear Solid 2: Sons of Liberty,https://en.wikipedia.org/wiki/Metal_Gear_Solid_2:_Sons_of_Liberty
4505,Metal Gear Solid 2: Substance,https://en.wikipedia.org/wiki/Metal_Gear_Solid_2:_Sons_of_Liberty
4506,Metal Gear Solid 3: Subsistence,https://en.wikipedia.org/wiki/Metal_Gear_Solid_3:_Snake_Eater
4507,Metal Gear Solid 3D Snake Eater,NA
4508,Metal Gear Solid 4: Guns of the Patriots,https://en.wikipedia.org/wiki/Metal_Gear_Solid_4:_Guns_of_the_Patriots
4509,Metal Gear Solid Digital Graphic Novel,https://en.wikipedia.org/wiki/Metal_Gear_Solid
4510,Metal Gear Solid HD Collection,https://en.wikipedia.org/wiki/Metal_Gear_Solid_HD_Collection
4511,Metal Gear Solid HD Collection [PS Vita],NA
4512,Metal Gear Solid Touch,https://en.wikipedia.org/wiki/Metal_Gear_Solid_Touch
4513,Metal Gear Solid V: Ground Zeroes,https://en.wikipedia.org/wiki/Metal_Gear_Solid_V:_Ground_Zeroes
4514,Metal Gear Solid V: The Phantom Pain,https://en.wikipedia.org/wiki/Metal_Gear_Solid_V:_The_Phantom_Pain
4515,Metal Gear Solid [2000],NA
4516,Metal Gear Solid: Peace Walker,https://en.wikipedia.org/wiki/Metal_Gear_Solid:_Peace_Walker
4517,Metal Gear Solid: Portable Ops,https://en.wikipedia.org/wiki/Metal_Gear_Solid:_Portable_Ops
4518,Metal Gear Solid: Portable Ops,https://en.wikipedia.org/wiki/Metal_Gear_Solid:_Portable_Ops
4519,Metal Gear Solid: VR Missions,https://en.wikipedia.org/wiki/Metal_Gear_Solid
4520,Metal Gear Survive,https://en.wikipedia.org/wiki/Metal_Gear_Survive
4521,Metal Marines,https://en.wikipedia.org/wiki/Metal_Marines
4522,Metal Saga,https://en.wikipedia.org/wiki/Metal_Saga
4523,Metal Slug,https://en.wikipedia.org/wiki/Metal_Slug
4524,Metal Slug 2,https://en.wikipedia.org/wiki/Metal_Slug_2
4525,Metal Slug 3,https://en.wikipedia.org/wiki/Metal_Slug_3
4526,Metal Slug 7,https://en.wikipedia.org/wiki/Metal_Slug_7
4527,Metal Slug Anthology,https://en.wikipedia.org/wiki/Metal_Slug_Anthology
4528,Metal Slug X,https://en.wikipedia.org/wiki/Metal_Slug_2
4529,Metal Slug XX,https://en.wikipedia.org/wiki/Metal_Slug_7
4530,Metal Slug: 2nd Mission,https://en.wikipedia.org/wiki/Metal_Slug_2nd_Mission
4531,Metal Walker,https://en.wikipedia.org/wiki/Metal_Walker
4532,Meteos Wars,https://en.wikipedia.org/wiki/Meteos
4533,Meteos: Disney Magic,https://en.wikipedia.org/wiki/Meteos
4534,Metrico,https://en.wikipedia.org/wiki/Metrico
4535,Metro 2033,https://en.wikipedia.org/wiki/Metro_2033
